image_id,task,n_votes,n_pos,n_neg,score,prob_usable,label
115_jpg.rf.7a5094f981fe322cbfc785f8a4f4caf7,1_maturity_evaluation,1,1,0,1.0,0.7311,1
116_jpg.rf.c33346e88a81bcddd17633ccf46eb2ee,1_maturity_evaluation,1,1,0,1.0,0.7311,1
116_jpg.rf.c9e2718cf534ab75e2fa0ea134ad5705,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
116_jpg.rf.f8d65639eb04f374fc655659592424d3,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
117_jpg.rf.9eb7795b405e7487ca9a0c46ab9a9225,1_maturity_evaluation,1,1,0,1.0,0.7311,1
117_jpg.rf.a506abbff38b61158b8555b0b8565043,1_maturity_evaluation,1,1,0,1.0,0.7311,1
117_jpg.rf.e50d3b042681ab6333d723e32390e56e,1_maturity_evaluation,1,1,0,1.0,0.7311,1
118_jpg.rf.34d9f8535a24a1f3935ab091308cbbbf,1_maturity_evaluation,1,1,0,1.0,0.7311,1
118_jpg.rf.498a83b56e80eb6c4e3bb819fbd3cc4f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
118_jpg.rf.ec1595ef566acff5416f1f78dbb18d16,1_maturity_evaluation,1,1,0,1.0,0.7311,1
119_jpg.rf.28eda55e0379167a4ea5b1facc5eb9d8,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
119_jpg.rf.36671f52248b97c83db4bf0c16bbd096,1_maturity_evaluation,1,1,0,1.0,0.7311,1
119_jpg.rf.480f46ff0894822030e9bf1566024d8a,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
11_jpg.rf.4abe98a1e65a34a5611aec3a6deb1a1d,1_maturity_evaluation,1,1,0,1.0,0.7311,1
120_jpg.rf.1d27b2b5175a76ab05e1552bf68f8262,1_maturity_evaluation,1,1,0,1.0,0.7311,1
120_jpg.rf.d35ac0fb7244b35f4dc44253f82a7f52,1_maturity_evaluation,1,1,0,1.0,0.7311,1
120_jpg.rf.f0c566bc6fb331842ec8a5d8ffe60f0b,1_maturity_evaluation,1,1,0,1.0,0.7311,1
121_jpg.rf.0091becc9cdd05d1228538c899ed30f7,1_maturity_evaluation,1,1,0,1.0,0.7311,1
121_jpg.rf.b423debf68f33f934202d3be56c11bb1,1_maturity_evaluation,1,1,0,1.0,0.7311,1
121_jpg.rf.f7f72d8a977f755da7b08ac7b34237e3,1_maturity_evaluation,1,1,0,1.0,0.7311,1
123_jpg.rf.00be6c2eab691d485813756608b68577,1_maturity_evaluation,1,1,0,1.0,0.7311,1
123_jpg.rf.064235e2f97c43f59cee3119134d4078,1_maturity_evaluation,1,1,0,1.0,0.7311,1
123_jpg.rf.394b89b9794561038e06de7b0a2992d1,1_maturity_evaluation,1,1,0,1.0,0.7311,1
124_jpg.rf.5b66f71c933fa9745f8ff165f5ae443a,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
124_jpg.rf.696787780cded77d7de08d8a1ab09e90,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
124_jpg.rf.e9bb1348c9793e71426616f6c2f58c98,1_maturity_evaluation,1,1,0,1.0,0.7311,1
125_jpg.rf.439e58033145a9256d6915caac236ea0,1_maturity_evaluation,1,1,0,1.0,0.7311,1
126_jpg.rf.f912e18dbffdf0fd0638865d77e04964,1_maturity_evaluation,1,1,0,1.0,0.7311,1
127_jpg.rf.a8d036d481dcbaf390fef36a5eedcb27,1_maturity_evaluation,1,1,0,1.0,0.7311,1
127_jpg.rf.e4385f4c0223e75b744100728ebfa636,1_maturity_evaluation,1,1,0,1.0,0.7311,1
127_jpg.rf.ec2e3ddb5dde93b8118194fb63dac69d,1_maturity_evaluation,1,1,0,1.0,0.7311,1
128_jpg.rf.1c552598822a0005dbc387194e92b3ec,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
128_jpg.rf.74d641d9ba2ebde4c4f7feb013c92326,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
128_jpg.rf.f39a81da7044dd220b5fbcb1ae6ad432,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
129_jpg.rf.04b73da7b45231e898cfa2ce979c9fc1,1_maturity_evaluation,1,1,0,1.0,0.7311,1
129_jpg.rf.87286141fd0af7db9a2dd014577bb2f7,1_maturity_evaluation,1,1,0,1.0,0.7311,1
129_jpg.rf.dc3933c84f31b8d10b9fb3e95417765f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
130_jpg.rf.19c2cdfeb449ec0b7d64e98b701f4f45,1_maturity_evaluation,1,1,0,1.0,0.7311,1
130_jpg.rf.2d71931ad3eb88177e60dd5f24689887,1_maturity_evaluation,1,1,0,1.0,0.7311,1
130_jpg.rf.914c2a1d31467a690eec7d6a76559d81,1_maturity_evaluation,1,1,0,1.0,0.7311,1
131_jpg.rf.859d65c0024a682f5f482cf83ad78feb,1_maturity_evaluation,1,1,0,1.0,0.7311,1
132_jpg.rf.f7e974e7ea11ef07590507eb0eb836b5,1_maturity_evaluation,1,1,0,1.0,0.7311,1
133_jpg.rf.1d7f40b973fb11bbcea779393360f902,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
133_jpg.rf.9cd770393d1f37453a3c1bc8c58dc5b9,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
133_jpg.rf.f54e19ab08201f9b000998807cccf5c2,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
134_jpg.rf.18fcb44bcd1ff79328086053cecf90d3,1_maturity_evaluation,1,1,0,1.0,0.7311,1
134_jpg.rf.3e6bfc42de948801acffd19d4765f592,1_maturity_evaluation,1,1,0,1.0,0.7311,1
134_jpg.rf.b7acb7016fd62db743338debd25783cb,1_maturity_evaluation,1,1,0,1.0,0.7311,1
135_jpg.rf.b210e4eec9664f6abdceb849b997b708,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
135_jpg.rf.babfbce21898f0161cfdbc2b3a93870c,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
135_jpg.rf.e8d18c9492a9fdbf1a29e3732179e3c5,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
136_jpg.rf.bb5c24f4f8f52a05fb1687b157ee825d,1_maturity_evaluation,1,1,0,1.0,0.7311,1
136_jpg.rf.c13fb1f3888e126731736517a682df02,1_maturity_evaluation,1,1,0,1.0,0.7311,1
136_jpg.rf.d3200b60c4f2d2a6550def4b720edf0f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
137_jpg.rf.22606766ade1fd1cb454abbc0f047574,1_maturity_evaluation,1,1,0,1.0,0.7311,1
137_jpg.rf.39371017caad22b4b48c6d3d49f2fe65,1_maturity_evaluation,1,1,0,1.0,0.7311,1
137_jpg.rf.aee0e542da7460e36fde50cb9bc9322a,1_maturity_evaluation,1,1,0,1.0,0.7311,1
138_jpg.rf.797241e1640346d4266bff9680c89b78,1_maturity_evaluation,1,1,0,1.0,0.7311,1
138_jpg.rf.8296aaf02f59221ed65f21e5f974ab47,1_maturity_evaluation,1,1,0,1.0,0.7311,1
138_jpg.rf.b4d7fb2ed3d0ff2805eb404ad1c1d192,1_maturity_evaluation,1,1,0,1.0,0.7311,1
139_jpg.rf.3ff07a0d0ad4762184d6357b6826d37f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
139_jpg.rf.95495f100bcfcebb1d3e68cceb7ad3b6,1_maturity_evaluation,1,1,0,1.0,0.7311,1
139_jpg.rf.e8e83c7b999304726f88add33899003e,1_maturity_evaluation,1,1,0,1.0,0.7311,1
140_jpg.rf.166a37b1e678bca4d4c5363072edadad,1_maturity_evaluation,1,1,0,1.0,0.7311,1
140_jpg.rf.27f0273e271fc58dc8725c033578da4b,1_maturity_evaluation,1,1,0,1.0,0.7311,1
140_jpg.rf.5d4efd23f1ec74696c0c0d7f1148d10c,1_maturity_evaluation,1,1,0,1.0,0.7311,1
141_jpg.rf.8918aa1b6eeba6f0908b7e7472f6f5d0,1_maturity_evaluation,1,1,0,1.0,0.7311,1
141_jpg.rf.d5992fbe4ce8d0f82ba24b71845fca49,1_maturity_evaluation,1,1,0,1.0,0.7311,1
141_jpg.rf.f38daf6349adab246fcbf59c05ca3a26,1_maturity_evaluation,1,1,0,1.0,0.7311,1
142_jpg.rf.889d10dc95901a9b0a66a7965ce231b8,1_maturity_evaluation,1,1,0,1.0,0.7311,1
142_jpg.rf.abc1b99e4bf3497347cb0d928fbca994,1_maturity_evaluation,1,1,0,1.0,0.7311,1
142_jpg.rf.b26a0e47e2f3811e8596670f9aa50e25,1_maturity_evaluation,1,1,0,1.0,0.7311,1
143_jpg.rf.44644fa084629f9291a639aa7b4ccd7f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
143_jpg.rf.be29482c71b97b6265580f387e3d4dd1,1_maturity_evaluation,1,1,0,1.0,0.7311,1
143_jpg.rf.e50c4b609f1350fc83d04bd9a5c19340,1_maturity_evaluation,1,1,0,1.0,0.7311,1
144_jpg.rf.27d75d899d8505fbd42399dc06c15c1d,1_maturity_evaluation,1,1,0,1.0,0.7311,1
144_jpg.rf.4c0f2ee978761b30a933bf23755e3e15,1_maturity_evaluation,1,1,0,1.0,0.7311,1
144_jpg.rf.e2cdb966ae35c22b2674637117b3993a,1_maturity_evaluation,1,1,0,1.0,0.7311,1
15_jpg.rf.4656ed0079f870384bca58fd5a64aaba,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
15_jpg.rf.b319533cdd9740aefb3c78aaf32d28ed,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
15_jpg.rf.b8ea5847961ae4d9ee33dcdfefcf8172,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
16_jpg.rf.6641b71b4e5b94608b314d68a5fc9564,1_maturity_evaluation,1,1,0,1.0,0.7311,1
16_jpg.rf.c7c7dbbec279631f0772f22defa3260f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
16_jpg.rf.fa153898c7034640fd4c036949577242,1_maturity_evaluation,1,1,0,1.0,0.7311,1
17_jpg.rf.4c6f1375b2f7781d11ad38f923854be1,1_maturity_evaluation,1,1,0,1.0,0.7311,1
18_jpg.rf.4d6b21418497e3d22be5a99f433cd03d,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
18_jpg.rf.d694ad2ee9809891303e80c211dc9759,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
18_jpg.rf.e98940b6e4969aa3a2a9b52ea9742e69,1_maturity_evaluation,1,1,0,1.0,0.7311,1
19_jpg.rf.8dcc655b098737e254f846ecce7c6e7c,1_maturity_evaluation,1,1,0,1.0,0.7311,1
1_jpg.rf.0108574a03358c611c7b9b19ff45778e,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
1_jpg.rf.3b2883f5cd3dd7cd330ec85702da529e,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
1_jpg.rf.7ac84c960c85d66b6279de6157159a66,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
20_jpg.rf.b5a1be0073f6328d9aa4298fa3723a96,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
20_jpg.rf.c6858a04f436693bb48b49a28fdc9aa2,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
20_jpg.rf.e3fda47c90f8340daaa1c605f75a3fc5,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
21_jpg.rf.0f33742641945158c254ad9d3360921e,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
21_jpg.rf.283e9ab4083cf4ea4937bf789ab25558,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
21_jpg.rf.cb204e0eaa064bf8f4da06065dd85402,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
22_jpg.rf.a152f7c47c9b8bafd390c4df1a257184,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
24_jpg.rf.0340ba3a2a934d0e535c14b410732cad,1_maturity_evaluation,1,1,0,1.0,0.7311,1
24_jpg.rf.8b86611fed63007de24bdab17f3a2313,1_maturity_evaluation,1,1,0,1.0,0.7311,1
24_jpg.rf.97b52b7385d8fb1983f5a2d5067dae2b,1_maturity_evaluation,1,1,0,1.0,0.7311,1
25_jpg.rf.580ba267f053263ea47237131ca8a1ca,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
25_jpg.rf.b35180f7e45b455473c2427cc9c9b8b0,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
25_jpg.rf.bffc34a84b02d2f6dd305ec7d13f9b06,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
26_jpg.rf.b4ad46d76046277a59923eea1ca19add,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
27_jpg.rf.a678d2aafba8b585fe5274b44f81df57,1_maturity_evaluation,1,1,0,1.0,0.7311,1
28_jpg.rf.37a4b4ef52e28dc31f59871a6a88578b,1_maturity_evaluation,1,1,0,1.0,0.7311,1
28_jpg.rf.4c52e304a29fe9091a0cbd68fda441db,1_maturity_evaluation,1,1,0,1.0,0.7311,1
28_jpg.rf.fab4d9e34bfdc7d501f7d131f12212bf,1_maturity_evaluation,1,1,0,1.0,0.7311,1
29_jpg.rf.70789c526dc6c93271886f85201ade25,1_maturity_evaluation,1,1,0,1.0,0.7311,1
29_jpg.rf.74352f0caf19bd4a8da6c4d53b118458,1_maturity_evaluation,1,1,0,1.0,0.7311,1
29_jpg.rf.bc6e73b8e0b959d5a37188285226c6db,1_maturity_evaluation,1,1,0,1.0,0.7311,1
2_jpg.rf.18d4b3928d0413b944dc9938d98021b6,1_maturity_evaluation,1,1,0,1.0,0.7311,1
2_jpg.rf.390ae3b23f8aca476dd54353d96d708d,1_maturity_evaluation,1,1,0,1.0,0.7311,1
2_jpg.rf.c6f8333ef0d28f933aabf81dd09bb11f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
30_jpg.rf.0c83429c01e64eec21f2e05ad1bb3951,1_maturity_evaluation,1,1,0,1.0,0.7311,1
30_jpg.rf.2033ec38f2e7e425ea94fa2bae1d4d00,1_maturity_evaluation,1,1,0,1.0,0.7311,1
30_jpg.rf.983f208e5881b873b89d8a4e286a2b30,1_maturity_evaluation,1,1,0,1.0,0.7311,1
31_jpg.rf.135c137f63a919f7979c0cdcc2acb279,1_maturity_evaluation,1,1,0,1.0,0.7311,1
31_jpg.rf.696a081640be232609f3084486417059,1_maturity_evaluation,1,1,0,1.0,0.7311,1
31_jpg.rf.db31cad22a303ba68ad48e798fad24c8,1_maturity_evaluation,1,1,0,1.0,0.7311,1
32_jpg.rf.573b5ca0cd5e94ce91c13cc50612070c,1_maturity_evaluation,1,1,0,1.0,0.7311,1
32_jpg.rf.9728413de19cf88af36836008a01bc07,1_maturity_evaluation,1,1,0,1.0,0.7311,1
32_jpg.rf.ddd050b5125f3db4bb49b3bee6636def,1_maturity_evaluation,1,1,0,1.0,0.7311,1
34_jpg.rf.0766526d70039b1035d8bf90d9d31e82,1_maturity_evaluation,1,1,0,1.0,0.7311,1
34_jpg.rf.5721c0c707ab37d2612bb209ea52d00e,1_maturity_evaluation,1,1,0,1.0,0.7311,1
34_jpg.rf.f4c8e85955fd4bfac38b4fb64df94994,1_maturity_evaluation,1,1,0,1.0,0.7311,1
35_jpg.rf.c3b018ccde0c04ab6dbd34c06d7059a3,1_maturity_evaluation,1,1,0,1.0,0.7311,1
36_jpg.rf.7837e37c3ba45540cbfb71b462bf8486,1_maturity_evaluation,1,1,0,1.0,0.7311,1
36_jpg.rf.8a0d468fdc442c0608ef320df67ab17c,1_maturity_evaluation,1,1,0,1.0,0.7311,1
36_jpg.rf.952962e5ac3fce069afda8e2c14fc12b,1_maturity_evaluation,1,1,0,1.0,0.7311,1
37_jpg.rf.b92f665dd9512191e24147028a02a957,1_maturity_evaluation,1,1,0,1.0,0.7311,1
38_jpg.rf.104c164537be4e2633e0e79ccdc6455d,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
38_jpg.rf.7b64e0cb02622738a12633e7693bcf2c,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
38_jpg.rf.e000d49d1a179ea85801d4741a9407e9,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
39_jpg.rf.01e3b40bbe1bd4bf8ecdb39b97e43da9,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
39_jpg.rf.1d8f5b8c30b5a56801c0f2f9b64a3779,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
39_jpg.rf.9b18809ee4440f4b252c76395cdaae50,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
3_jpg.rf.6937fa6e31479a856f78019a8ce1b908,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
3_jpg.rf.b31c79c6786396c03f93ed84579849a4,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
3_jpg.rf.f227a447530ab9f95be5f4ead8b25683,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
40_jpg.rf.76a4805d480e15118c23b8d12afd4406,1_maturity_evaluation,1,1,0,1.0,0.7311,1
40_jpg.rf.94a2cc0644850fe6adb6d8b0e8c75e44,1_maturity_evaluation,1,1,0,1.0,0.7311,1
40_jpg.rf.97aa8584e21a63a6fb76dfed1160fceb,1_maturity_evaluation,1,1,0,1.0,0.7311,1
42_jpg.rf.0662d18340bf533a3ffdc83369597cdd,1_maturity_evaluation,1,1,0,1.0,0.7311,1
42_jpg.rf.5bfeb30ed6c1876a0568efb7663d76a3,1_maturity_evaluation,1,1,0,1.0,0.7311,1
42_jpg.rf.ba0aaa1d4e468da7a7182a093ae00f71,1_maturity_evaluation,1,1,0,1.0,0.7311,1
43_jpg.rf.12caf20ef00b3c78b80ce420c33c7c0d,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
43_jpg.rf.4a5989e67be834e3ca4268b9f1b87e59,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
43_jpg.rf.fa037c3c00169e1d82a721520e802772,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
46_jpeg.rf.2750d55988fa9becfcd23883bf3763e9,1_maturity_evaluation,1,1,0,1.0,0.7311,1
46_jpeg.rf.64bc7c255b693d62b7b2a03ef123ba92,1_maturity_evaluation,1,1,0,1.0,0.7311,1
46_jpeg.rf.89b89d4f3641e4a6f16e07e8169acef8,1_maturity_evaluation,1,1,0,1.0,0.7311,1
47_jpg.rf.876ae0012f9fcdcf1b35cc5e6b89c905,1_maturity_evaluation,1,1,0,1.0,0.7311,1
47_jpg.rf.8c282e7e950574dd99473cd103682d5a,1_maturity_evaluation,1,1,0,1.0,0.7311,1
47_jpg.rf.a4367f8a36e730e3980e3e5c27bc3702,1_maturity_evaluation,1,1,0,1.0,0.7311,1
48_jpg.rf.162507dce48b48a4c6ad4644449cd8da,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
48_jpg.rf.9198c4ace81b0b05437fd612a9298e89,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
48_jpg.rf.c4475542948b60a5144502e9309d968e,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
4_jpg.rf.90cc60a388bbe16cf73c3f6ce4800654,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
4_jpg.rf.bec8f107e36b746594eb6dfc4b5ba2a6,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
4_jpg.rf.c2399647e4031d11797fc7348ea3effa,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
501_jpg.rf.9a5f9ac368cdeadb06940afa7f53ba83,1_maturity_evaluation,1,1,0,1.0,0.7311,1
501_jpg.rf.9d21625812e42028723b5b879eec2b1c,1_maturity_evaluation,1,1,0,1.0,0.7311,1
501_jpg.rf.fa616f31b4a9cd2d82c525c239ce4e7e,1_maturity_evaluation,1,1,0,1.0,0.7311,1
502_jpg.rf.49cec2105f0387a9efa78757e53f053f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
502_jpg.rf.91a7f9e5bc0130421224837b50e6ce8b,1_maturity_evaluation,1,1,0,1.0,0.7311,1
502_jpg.rf.d66bafc527c3d14aaf5061f814d613a7,1_maturity_evaluation,1,1,0,1.0,0.7311,1
503_jpg.rf.9cb32c1b22f1a465a62cc09d8d76d701,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
504_jpg.rf.7abac987b59f963f19ed4665f23874a3,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
504_jpg.rf.f03986235faddf3d76bde2ae69c27133,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
504_jpg.rf.fb37aea635d16bca141136d01f7b8e79,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
506_jpg.rf.19e0fcaaadff345f7cb9f44b17e18479,1_maturity_evaluation,1,1,0,1.0,0.7311,1
506_jpg.rf.848ac0850b367a3dafdb882c54a05000,1_maturity_evaluation,1,1,0,1.0,0.7311,1
506_jpg.rf.8daa08b56c01da69d0bf25b7e3e0d4e5,1_maturity_evaluation,1,1,0,1.0,0.7311,1
507_jpg.rf.1e65a32574ecf50fd4c7b706ec4e186a,1_maturity_evaluation,1,1,0,1.0,0.7311,1
507_jpg.rf.3b6eb6cb653f2eb94ade12c00b4de2fb,1_maturity_evaluation,1,1,0,1.0,0.7311,1
507_jpg.rf.6737b02ca9cded911ad8a7deaffb2a7b,1_maturity_evaluation,1,1,0,1.0,0.7311,1
508_jpg.rf.2d2aaeb4dc70ff23e2629495dbc607bc,1_maturity_evaluation,1,1,0,1.0,0.7311,1
508_jpg.rf.69bac82f7418734ac625a651eb5b9f0b,1_maturity_evaluation,1,1,0,1.0,0.7311,1
508_jpg.rf.7e37e592b4edee860014e12f17287229,1_maturity_evaluation,1,1,0,1.0,0.7311,1
509_jpg.rf.125178ec68e7dd7954ccb5e9915e29b3,1_maturity_evaluation,1,1,0,1.0,0.7311,1
509_jpg.rf.421f962f7ad66cfb5cc48ea81ff03470,1_maturity_evaluation,1,1,0,1.0,0.7311,1
509_jpg.rf.a0201056580915aa09b43d836a1e51b4,1_maturity_evaluation,1,1,0,1.0,0.7311,1
510_jpg.rf.1655ba8aea789354672ab136255daa16,1_maturity_evaluation,1,1,0,1.0,0.7311,1
511_jpg.rf.8606bbca97de808f8eba0bc29e647739,1_maturity_evaluation,1,1,0,1.0,0.7311,1
512_jpg.rf.aae4cdc418689324dcad198efe12ed9d,1_maturity_evaluation,1,1,0,1.0,0.7311,1
513_jpg.rf.13d24c65554ce8cfc7ab569626cf1412,1_maturity_evaluation,1,1,0,1.0,0.7311,1
513_jpg.rf.642fda394340043b78d7bb3f76c9eb34,1_maturity_evaluation,1,1,0,1.0,0.7311,1
513_jpg.rf.67ac9206bb9d5aa02588410c4e23296d,1_maturity_evaluation,1,1,0,1.0,0.7311,1
514_jpg.rf.2ba42d818c28242adfb4264b5f6b6438,1_maturity_evaluation,1,1,0,1.0,0.7311,1
514_jpg.rf.ba74feb9ee2bb0cb37be63302d110ab9,1_maturity_evaluation,1,1,0,1.0,0.7311,1
514_jpg.rf.cde5daf6474f0c7e3697a5232a941f3d,1_maturity_evaluation,1,1,0,1.0,0.7311,1
515_jpg.rf.62507b976429c29519f16e5eaf3197f9,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
516_jpg.rf.1a416d307a1d68c5962520fc6bfccc46,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
516_jpg.rf.72753618b4028203ccdb805df7af802b,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
516_jpg.rf.dd94a0c54810f7559e1b54bc49435e17,1_maturity_evaluation,1,1,0,1.0,0.7311,1
517_jpg.rf.5058b5d30fe487ede6cfbf3baca1253d,1_maturity_evaluation,1,1,0,1.0,0.7311,1
518_jpg.rf.4329c5f3c504e873318684dab0f1811f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
518_jpg.rf.463edceaf8aefe2aa0a5f8342fa0534a,1_maturity_evaluation,1,1,0,1.0,0.7311,1
518_jpg.rf.8c5a667ecb4ab16539063a81fa440c90,1_maturity_evaluation,1,1,0,1.0,0.7311,1
519_jpg.rf.75fb44821a0b36ee64cd7d7a13a7a5ee,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
51_jpg.rf.5268b43c8550382ff1a17187c5e610d7,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
520_jpg.rf.7e6b38414bffbebfac03d0b9c62f87d9,1_maturity_evaluation,1,1,0,1.0,0.7311,1
520_jpg.rf.8837fe0cbc43622cc32d832acbd0dc9d,1_maturity_evaluation,1,1,0,1.0,0.7311,1
520_jpg.rf.c9df51e619e75109bffc22e782df7501,1_maturity_evaluation,1,1,0,1.0,0.7311,1
521_jpg.rf.a7653ea8bd1f45404272e17d60fef14f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
523_jpg.rf.1880becd8b27f0a9f10b2fc52852d344,1_maturity_evaluation,1,1,0,1.0,0.7311,1
523_jpg.rf.2b5f817c145ccd254e72f6685a1ae693,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
523_jpg.rf.817915143b47ff62f61f80f47d5f676a,1_maturity_evaluation,1,1,0,1.0,0.7311,1
524_jpg.rf.53f036f4af2f03761aa073c575bde87a,1_maturity_evaluation,1,1,0,1.0,0.7311,1
525_jpg.rf.403c5a83df159f1ec7e02a8578f0e302,1_maturity_evaluation,1,1,0,1.0,0.7311,1
525_jpg.rf.8532c2f4648da67b19c560f737a6b5a8,1_maturity_evaluation,1,1,0,1.0,0.7311,1
525_jpg.rf.b63bf8ea1d4b05552a9d8c1b2add0c2f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
526_jpg.rf.642462b3b16c75fc0576416d96795c27,1_maturity_evaluation,1,1,0,1.0,0.7311,1
527_jpg.rf.37261b6d3a935e058983b6629152994a,1_maturity_evaluation,1,1,0,1.0,0.7311,1
527_jpg.rf.70f0c17f9e460089b2fa17a2a97b3a98,1_maturity_evaluation,1,1,0,1.0,0.7311,1
527_jpg.rf.e41a2ad931c9e7c65e0325caae8d1e79,1_maturity_evaluation,1,1,0,1.0,0.7311,1
528_jpg.rf.16aa52e401bdbc4e964700c9ff371ccc,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
530_jpg.rf.eeff0bd3e1d176ca34dfdc78daac1976,1_maturity_evaluation,1,1,0,1.0,0.7311,1
531_jpg.rf.3361befe8070c6e7264e0d53a883882a,1_maturity_evaluation,1,1,0,1.0,0.7311,1
531_jpg.rf.b982c21d8a4493b267d29463815cdf32,1_maturity_evaluation,1,1,0,1.0,0.7311,1
531_jpg.rf.d94e02e36bcc39260ddf3a64910c39fc,1_maturity_evaluation,1,1,0,1.0,0.7311,1
534_jpg.rf.3662e186d5a4c86278f2554c5fe5d0f8,1_maturity_evaluation,1,1,0,1.0,0.7311,1
536_jpg.rf.2b30660021b1bf5575670cf96ce2b134,1_maturity_evaluation,1,1,0,1.0,0.7311,1
536_jpg.rf.b6c4622b5c347da5034168168250c6db,1_maturity_evaluation,1,1,0,1.0,0.7311,1
536_jpg.rf.daf8b0e6be9984425605349b09b12e3b,1_maturity_evaluation,1,1,0,1.0,0.7311,1
537_jpg.rf.c36458cd08875b3d897b5dd675cb76e1,1_maturity_evaluation,1,0,1,-1.0,0.2689,0
538_jpg.rf.59af5a9252c738c2f048c8aef95340bc,1_maturity_evaluation,1,1,0,1.0,0.7311,1
539_jpg.rf.878008acc47baaf78c19b5205290a4f8,1_maturity_evaluation,1,1,0,1.0,0.7311,1
539_jpg.rf.a9f8d5d5f4795dd18d6a26b54409b2a1,1_maturity_evaluation,1,1,0,1.0,0.7311,1
539_jpg.rf.e28bdc652238a5f95f070581717482b2,1_maturity_evaluation,1,1,0,1.0,0.7311,1
53_jpg.rf.03b5f16024d3d42300c2c78baa12c48f,1_maturity_evaluation,1,1,0,1.0,0.7311,1
53_jpg.rf.dbdc74b629286a563a40a8a4af17ec39,1_maturity_evaluation,1,1,0,1.0,0.7311,1
